title,author,num_pages,average_rating,ratings_count,text_reviews_count,publisher,publication_date,isbn,adult,art,audiobook,biography,business,childrens,classics,comics,comedy,contemporary,culture,food_and_drink,crime,fantasy,fiction,sexuality_and_gender,literature,graphic_Novels,historical,history,horror,magna,memoir,music,mystery,nonfiction,paranormal,philosophy,poetry,psychology,religion,romance,science,science_fiction,self_help,suspense,spirituality,sports,thriller,travel,young_adult
Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,368,3.82,1625,42,William Morrow Paperbacks,9/6/2005,0060787031,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Dress Rehearsal,Marian Keyes,79,3.29,780,52,New Island Books,12/1/2000,1902602323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullmetal Alchemist  Vol. 10,Hiromu Arakawa/Akira Watanabe,200,4.6,8989,151,VIZ Media LLC,11/21/2006,1421504618,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa/Akira Watanabe,200,4.56,12885,208,VIZ Media LLC,1/10/2006,1421501759,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
The House of the Spirits,Isabel Allende/Magda Botin,491,4.23,1021,112,Black Swan,8/8/1986,0552995886,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The House of the Spirits,Isabel Allende/Madga Bogin/Christopher Hitchens,488,4.23,270,49,Everyman's Library,4/19/2005,1400043182,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insights: Talks On The Nature Of Existence,Frederick P. Lenz,304,0.0,0,0,Frederick P. Lenz Foundation for American Buddhism,1/1/2003,1932206086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Palestine: Peace Not Apartheid,Jimmy Carter,288,3.82,2864,349,Simon & Schuster,11/30/2006,0743285026,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Our Endangered Values: America's Moral Crisis,Jimmy Carter,224,3.88,3193,236,Simon  Schuster,9/26/2006,0743285018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,288,3.91,1935,229,Simon  Schuster,10/16/2001,0743211995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Steven F. Hayward,272,3.32,33,4,Regnery Publishing,3/19/2004,0895260905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Virtues of Aging,Jimmy Carter,160,3.55,221,36,Ballantine Books,10/13/1998,0345425928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Living Faith,Jimmy Carter,288,3.8,481,33,Three Rivers Press (CA),9/14/1998,0812930347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Sharing Good Times,Jimmy Carter,192,3.47,238,35,Simon  Schuster,11/7/2005,0743270681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Until I Find You,John Irving,820,3.63,22547,1371,Ballantine Books,5/30/2006,0345479726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Atlas Shrugged,Ayn Rand,1176,3.69,941,136,Dutton,4/21/2005,0525948929,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Atlas Shrugged,Ayn Rand/Leonard Peikoff,1192,3.69,340,51,NAL,12/28/2004,0452286360,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Atlas Shrugged,Ayn Rand,1074,3.69,912,128,Signet,3/3/1992,0451171926,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Atlas Shrugged,Ayn Rand,1168,3.69,86,12,Random House,10/12/1957,0394415760,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Skinny Legs and All,Tom Robbins,422,4.04,35517,1014,No Exit Press,3/10/2002,1842430343,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fannie Flagg's Original Whistle Stop Cafe Cookbook,Fannie Flagg,224,4.19,911,42,Ballantine Books,9/11/1995,0449910288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,224,4.14,1675,124,Tarcherperigee,5/1/1991,0874776317,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
The Sari Shop,Rupa Bajwa,224,3.44,1858,153,W. W. Norton  Company,6/17/2005,039332690X,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,368,3.64,603675,10079,Dell Publishing Company,11/4/2003,0440241413,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,388,3.66,76205,1867,Dell Publishing Company,11/28/2006,044024191X,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,387,3.76,100796,2382,Dell Publishing Company,12/27/2004,0440241812,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,407,3.78,94917,2089,Dell Publishing Company,8/31/2004,0440241898,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,359,3.79,110706,2070,Dial Press,2/27/2007,0385338708,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,320,3.64,2214,249,Transworld Publishers,9/14/2000,0552998877,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Story of Chicago May,Nuala O'Faolain,307,3.24,344,59,Riverhead Books,10/1/2005,1573223204,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago Stories,James T. Farrell/Charles Fanning,296,3.89,38,5,University of Illinois Press,6/1/1998,0252019814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago Stories: Tales of the City,John  Miller/Stuart Dybek,224,3.6,49,9,Chronicle Books,2/1/2003,0811839745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Basic Works of Aristotle,Aristotle/Richard Peter McKeon/C.D.C. Reeve,1487,4.24,2174,51,Modern Library/Random House (NY),8/19/2009,0375757996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Fear and Trembling and The Sickness Unto Death,Søren Kierkegaard/Walter Lowrie,420,4.1,519,36,Princeton University Press,11/21/1968,0691019622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
Selections from Don Quixote - Selecciones de Don Quijote de la Mancha,Miguel de Cervantes Saavedra/Stanley Appelbaum,288,3.34,26,0,Dover Publications,12/23/1998,0486406660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Complete Collected Poems,Maya Angelou,273,4.42,7983,245,Random House,9/13/1994,067942895X,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/A.V. Miller/John Niemeyer Findlay,640,3.93,13920,248,Oxford University Press,11/30/1976,0198245971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/Yirmiyahu Yovel,223,4.06,110,16,Princeton University Press,1/17/2005,0691120528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Hegel's Phenomenology of Spirit,Martin Heidegger/Kenneth Maly/Parvis Emad,176,4.18,117,3,Indiana University Press,8/1/1988,0253209102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Plato: Complete Works,Plato/John M. Cooper/Benjamin Jowett/Dorothea Frede/Alexander Nehamas/Paul Woodruff/Anthony Kenny/Rosamond Kent Sprague/Nicholas D. Smith/Karen Bell/D.S. Hutchinson/Donald J. Zeyl/Francisco J. González/Diskin Clay/Malcolm Schofield/Glenn R. Morrow/Jonathan Barnes/G.M.A. Grube/Brad Inwood/Mark Joyal/Jackson P. Hershbell/J.M. Edmonds/C.D.C. Reeve/Myles Burnyeat/Nicholas P. White/Mary Louise Gill/C.J. Rowe/Stanley Lombardo/David Gallop/Jeffrey Mitscherling/Richard D. McKiharan Jr./Andrew S. Becker/Mark Reuter/M.J. Levett/Paul        Ryan,1838,4.35,9284,133,Hackett Publishing Company  Inc.,5/1/1997,0872203492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave,Christopher Biffle/Plato,125,4.33,9,1,Mayfield Publishing Company (NY),12/28/1995,1559343567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midnight for Charlie Bone (The Children of the Red King  #1),Jenny Nimmo,401,3.82,36853,1725,Orchard Books,3/1/2003,0439474299,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Midnight Mystery (The Boxcar Children  #95),Gertrude Chandler Warner,128,3.9,312,9,Albert Whitman  Company,1/1/2003,080755538X,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,749,4.4,1032,162,Modern Library,11/3/1998,0375752196,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,Miroslav Volf,306,4.27,1967,131,Abingdon Press,12/1/1996,0687002826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
A Time to Embrace (Timeless Love  #2),Karen Kingsbury,400,4.35,3728,141,Thomas Nelson,10/29/2006,1595542329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Devil's Embrace (Devil  #1),Catherine Coulter,397,3.8,3381,116,Signet,5/1/2000,0451200268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Book of Embraces,Eduardo Galeano/Cedric Belfrage/Mark Schafer,288,4.3,2221,165,W.W. Norton & Company,4/17/1992,0393308553,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Experiencing Father's Embrace,Jack Frost,256,4.33,545,44,Destiny Image Incorporated,4/1/2006,0768423481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,William Stacy Johnson,330,4.21,44,10,William B. Eerdmans Publishing Company,11/1/2006,080282966X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Memory's Embrace (Corbins  #3),Linda Lael Miller,320,4.19,407,18,Pocket Books,6/1/1991,0671737694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Beauty: The Invisible Embrace,John O'Donohue,261,4.47,678,78,Harper Perennial,3/1/2005,0060957263,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
Embrace,Mark Behr,726,3.8,72,5,Little  Brown Book Group,2/1/2001,0349113009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Saving Fish from Drowning,Amy Tan,472,3.43,26762,2524,Ballantine Books,9/26/2006,034546401X,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un Lugar Llamado Nada,Amy Tan/Claudia Conde,475,3.43,98,6,Planeta Publishing,8/30/2006,840806701X,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Woolf: An Inner Life,Julia Briggs,544,4.15,635,21,Mariner Books,11/6/2006,0156032295,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Measure for Measure,William Shakespeare,224,3.68,58,5,Penguin Group(CA),10/27/2005,014101380X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Henry Adams and the Making of America,Garry Wills,480,3.79,95,20,Houghton Mifflin Harcourt,9/14/2005,0618134301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi/Mattias Ripa,153,4.25,144121,8131,Pantheon,6/1/2004,037571457X,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi/Anjali Singh,187,4.24,57309,2308,Pantheon Books,8/2/2005,0375714669,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicken with Plums,Marjane Satrapi,84,3.86,8539,667,Pantheon Books,10/3/2006,0375424156,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embroideries,Marjane Satrapi/Anjali Singh,144,3.86,14654,1121,Pantheon,4/18/2006,0375714677,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,520,4.26,6726,1018,Phoenix Press,10/5/2005,0753820250,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry/Ridley Pearson/Greg Call,557,4.16,32307,1224,Hyperion Books,7/15/2006,078683787X,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ender's Shadow (The Shadow Series  #1),Orson Scott Card,469,4.31,133114,4243,Starscape,5/19/2002,0765342405,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,451,3.95,65344,1419,Tor Books,12/9/2001,0812565959,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Shadow Dance (Buchanan-Renard  #6),Julie Garwood,336,4.0,11205,431,Ballantine Books,12/26/2006,0345453867,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Shadow Rising (The Wheel of Time  #4),Robert Jordan,1007,4.24,148074,2471,Tom Doherty Tor Fantasy,10/15/1993,0812513738,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz/Richard Poe,304,4.2,227,32,Thomas Nelson,8/6/2006,1595550445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara/Michelle Sagara West,507,3.79,14477,868,Luna,7/1/2005,0373802544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,118,4.04,2685,182,HarperOne,6/9/2009,0062507540,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
In Praise of Shadows,Jun'ichirō Tanizaki/Thomas J. Harper/Edward G. Seidensticker,73,4.09,467,32,Vintage Classics,5/3/2001,0099283573,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,272,4.4,6946,182,HarperOne,9/29/2009,006062213X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shadow Game (GhostWalkers  #1),Christine Feehan,323,4.12,15827,616,Berkley Books,8/26/2003,0515135968,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Elephant Vanishes,Haruki Murakami/Alfred Birnbaum/Jay Rubin,327,3.86,1299,128,Vintage Books,12/1/2003,0099448750,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,229,3.83,78434,3464,Vintage,10/3/2002,0099448475,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Back to Wando Passo,David     Payne,448,3.25,202,26,William Morrow,5/23/2006,0060851899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Still Life with Woodpecker,Tom Robbins,288,4.05,63155,2286,No Exit Press,4/9/2001,184243022X,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half Asleep in Frog Pajamas,Tom Robbins,389,3.74,18417,542,No Exit Press,1/5/2002,184243036X,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fierce Invalids Home from Hot Climates,Tom Robbins,415,4.03,335,38,Bantam Books,5/2/2000,0553107755,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,556,4.25,59,4,Rowohlt Verlag,12/5/1985,3499156717,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ein Platz für Hot Dogs: Another Roadside Attraction,Tom Robbins/Pociao/Roberto de Hollanda,376,3.98,3,0,Rowohlt Verlag,6/1/1997,3499154293,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Halbschlaf im Froschpyjama,Tom Robbins/Pociao/Walter Hartmann,459,3.74,22,2,Rowohlt Verlag,11/2/1998,3499224429,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God Bless You  Mr. Rosewater,Kurt Vonnegut Jr.,288,3.96,40599,1127,Dial Press,9/8/1998,0385333471,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,318,3.79,7213,139,Dial Press Trade Paperback,1/12/1999,0385333811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Mother Night,Kurt Vonnegut Jr.,282,4.22,64096,2316,Dial Press,5/11/1999,0385334141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Galápagos,Kurt Vonnegut Jr.,324,3.88,55850,1990,Dial Press,1/12/1999,0385333870,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Timequake,Kurt Vonnegut Jr.,219,3.72,23527,822,Vintage Classics,8/6/1998,0099267543,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Slapstick  or Lonesome No More!,Kurt Vonnegut Jr.,288,3.87,31084,1062,Dial Press,5/11/1999,0385334230,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,80,3.72,866,52,Washington Square Press,12/1/2000,0743410580,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Sunday: An Autobiographical Collage,Kurt Vonnegut Jr.,300,3.77,5135,192,Dial Press,5/11/1999,0385334265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,62,3.78,420,40,HarperCollins Publishers,1/1/1980,0060263199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
